,Date,Open,High,Low,Close,Volume,log_return,future_vol_10,return_5d,return_10d,return_20d,vol_5,vol_10,vol_20,hl_range,oc_range,vol_change,vol_ratio,future_vol_5,future_vol_20
10,2015-02-13,172.69454368851316,173.3305646226638,172.43846907159076,173.281005859375,93670400.0,0.0041079691064516,0.0031489417389194,0.0203700424122486,0.0504960657824391,0.0526539101929043,0.0062896518566131,0.0072032743558505,0.0092460416923567,0.0051482593066028,0.0033959507830173,-0.0397300142804566,0.7111032833822166,0.0027191417286966915,0.007250466750969615
11,2015-02-17,172.9671293090362,173.72707241390395,172.71933547479566,173.55360412597656,76968200.0,0.0015719211110111,0.0035334182309944,0.0264276349301025,0.0397597044486177,0.0411968813186606,0.0045796374827673,0.0067893988313043,0.0089170930247565,0.0058064881117468,0.0033906720848243,-0.1783081955452309,0.615844726367156,0.002801497966581314,0.00726043012019887
12,2015-02-18,173.1818717963169,173.64443701478808,172.91754161207228,173.57009887695312,80652900.0,9.50367309767236e-05,0.0038366226484838,0.0159260235334008,0.0254972309441671,0.0391615188901436,0.0038912957615408,0.0057908634113154,0.0089278534199158,0.0041879068308367,0.0022417304802712,0.0478730176878243,0.6585901027878059,0.0029569659489801212,0.007778248583567131
13,2015-02-19,172.9753918948121,173.80966051892923,172.83497119197804,173.4462127685547,91462500.0,-0.0007140074371382,0.0038393184180381,0.0146319442443154,0.0285982337475416,0.0334120466305424,0.0041427931617914,0.0054872314022424,0.0089161050405599,0.0056195480511979,0.0027218951122763,0.1340261788478778,0.7565827350983911,0.0030476113915118984,0.007846468727123633
14,2015-02-20,173.03325388638092,174.56138345641074,172.41374394241674,174.48704528808594,140896400.0,0.0059829613882347,0.0054375271180272,0.0110438808995359,0.0245368467170285,0.0246339117109909,0.0027958697514283,0.0050274190488881,0.0084412030766693,0.0123083035216061,0.0084018035207245,0.5404827114937816,1.1818583381187655,0.002253635246120806,0.007985039519226663
15,2015-02-23,174.2392074282766,174.4622344970703,173.85923585195994,174.4622344970703,74411100.0,-0.0001422028500687,0.0057410853207344,0.0067937089430156,0.0271637513552642,0.0299895746320478,0.0027191417286966,0.0047870832214213,0.0083002559340433,0.0034563276507873,0.0012800050693844,-0.4718736603632172,0.6356625509527344,0.0038308550581615747,0.007997269442052621
16,2015-02-24,174.38785846833633,175.1560571033271,174.090493287688,174.9578094482422,72472300.0,0.002836558989931,0.007204202380444,0.0080583468219355,0.034485981752038,0.0304870759270235,0.0028014979665813,0.0040692472124104,0.0083036492873105,0.0060904044180682,0.0032682950803558,-0.0260552525093702,0.6243100621469012,0.004127798540934028,0.0080596257348409
17,2015-02-25,174.8339377101534,175.31302682594247,174.4704899254886,174.8091583251953,73061700.0,-0.0008500009760396,0.0071636368274715,0.0071133091149192,0.02303933264832,0.0429152179437289,0.0029569659489801,0.0033880462224812,0.0075702393480238,0.0048197526292444,-0.0001417309778789,0.0081327624485492,0.6463653455735886,0.004432699095218505,0.00866979895630902
18,2015-02-26,174.7182261234912,174.87517056775698,173.99958643679824,174.6025848388672,72697900.0,-0.0011824073714571,0.0087918772003456,0.0066449091806003,0.0212768534249157,0.0546401203789967,0.0030476113915119,0.0035305327645042,0.0067530501938505,0.0050147260521187,-0.0006618730466178,-0.0049793530673389,0.6716122281670295,0.00456610433633747,0.00867395008065324
19,2015-02-27,174.50347369283446,174.76780386009438,173.95831477978405,174.00787353515625,108076000.0,-0.00341189924942,0.0088813764045497,-0.0027499514570544,0.0082939294424815,0.0420271639133981,0.0022536352461208,0.0028009922659699,0.0067059073192255,0.0046520255886397,-0.0028400589810067,0.4866454189185658,1.029605198288742,0.007591084290149071,0.008692559381867613
20,2015-03-02,174.1070098663145,175.16430544173227,174.05745110558516,175.1064910888672,87491400.0,0.0062937609649822,0.0098541543221835,0.0036860123579964,0.0104797213010121,0.0609757870834512,0.0038308550581615,0.0031489417389194,0.0057869742615348,0.006321035441144,0.0057406144837023,-0.1904641178429993,0.8796953642284225,0.006964486728656047,0.00903957918119392
21,2015-03-03,174.67698803921306,175.15607714083993,173.52883035557673,174.38787841796875,110325800.0,-0.0041123047825926,0.0098287769531864,-0.0032628514145271,0.0047954954074084,0.0445551998560262,0.004127798540934,0.0035334182309944,0.0055647084553348,0.0093311920531715,-0.0016551099517436,0.2609902230390644,1.1395243304110112,0.009083437336721905,0.0091920532836138
22,2015-03-04,173.79320701450573,173.86755779639384,172.6863521299743,173.6527862548828,114497200.0,-0.0042241802798543,0.0106302805988207,-0.0066370307183418,0.0004762783965774,0.0259735093407445,0.0044326990952185,0.0038366226484838,0.0049502065606969,0.0068021117996103,-0.0008079761115818,0.0378098323329629,1.1885732650843757,0.009208351474054109,0.009180338335529477
23,2015-03-05,173.97484964121526,174.12353853152536,173.33882872209776,173.8426971435547,76873000.0,0.0010930266242422,0.0107225694607833,-0.0043615967226425,0.0022833124579578,0.0308815462054994,0.0045661043363374,0.0038393184180381,0.0048028194762935,0.0045139072409789,-0.0007596069083152,-0.3286036689106808,0.8225234885383251,0.012232249368750496,0.009225279769054984
24,2015-03-06,172.98366399574914,173.4131943420877,171.067320134475,171.39772033691406,188128000.0,-0.0141641450957406,0.0098864322239244,-0.0151138425689631,-0.0178637940260175,0.006673052691011,0.007591084290149,0.0054375271180272,0.0055415440933993,0.0136867293392318,-0.0091681701161911,1.4472571644140335,1.920287079488716,0.010891106536159814,0.00879769285208095
25,2015-03-09,171.5959539499552,172.46325756122909,171.4390094552801,172.1080780029297,89818900.0,0.0041359341359618,0.0099165491021797,-0.0172716693979835,-0.013585657039987,0.0135780943152772,0.006964486728656,0.0057410853207343,0.0055531487136722,0.0059511913550714,0.002984476272231,-0.5225649557747916,0.933901097809922,0.01271156517624498,0.00877286824189342
26,2015-03-10,170.74514307546252,170.82773680839537,169.27482842335175,169.31613159179688,157121300.0,-0.0163550712973716,0.0082425345093336,-0.0295144359127625,-0.0327772873272896,0.0017086944247484,0.0090834373367219,0.007204202380444,0.0066583983837147,0.0091716505122354,-0.0083692657836485,0.7493122271593173,1.5763970605534832,0.009304135271053187,0.007907982309195606
27,2015-03-11,169.57223785067123,169.7457061618348,168.8370866347127,168.91969299316406,110145700.0,-0.0023441560671897,0.0098071967753229,-0.0276344117000979,-0.0342714424184397,-0.0112321097701196,0.0092083514740541,0.0071636368274715,0.0061959035497225,0.0053790029511766,-0.0038481821421842,-0.2989766505241491,1.0973942270924584,0.00948927064097112,0.007904238664372936
28,2015-03-12,169.54738756835224,171.13333067656885,169.49782881558852,171.0672607421875,93993500.0,0.0126334042440329,0.0089503692920644,-0.0160940340803072,-0.0204556308029497,0.000821222621966,0.0122322493687504,0.0087918772003456,0.0068630816645685,0.0095605778328628,0.0089642972129106,-0.1466439452470682,0.9351144383147656,0.009486618582851991,0.0075149017285917556
29,2015-03-13,170.79474969819526,171.75291541326115,168.98577880740035,170.01829528808594,162410900.0,-0.0061507662378894,0.0087478307618124,-0.008080655222456,-0.0231944977914191,-0.0149005683489375,0.0108911065361598,0.0088813764045497,0.0066097841875075,0.0162755225910955,-0.0045461257531707,0.7278950140169267,1.5652741785500417,0.00845423122982763,0.007443083290116886
30,2015-03-16,170.74513950639326,172.380641590183,170.0430234693745,172.28977966308594,136099200.0,0.0132717740697674,0.0085661562669333,0.0010551847113495,-0.0162164846866339,-0.0057367633856217,0.0127115651762449,0.0098541543221835,0.0072504667509696,0.0135679442238519,0.0090464663366586,-0.1620069835214261,1.2854075306529231,0.007555382183913591,0.006869317722951355
31,2015-03-17,171.5546219127697,172.15760780310515,170.96814720565243,171.77764892578125,94510400.0,-0.0029769229689458,0.0089972650909762,0.0144333330397753,-0.0150811028729871,-0.0102856074655786,0.0093041352710531,0.0098287769531864,0.0072604301201988,0.0069244200563406,0.0013000350006597,-0.305577108462063,0.885282744820132,0.00808952300842685,0.006876356214984573
32,2015-03-18,171.30683124757832,174.51176564005567,170.67079772450302,173.8426971435547,228808500.0,0.0119499492173751,0.0079248185100055,0.0287274383243401,0.0010930266242423,0.0015693050208197,0.0094892706409711,0.0106302805988206,0.0077782485835671,0.0220945025512396,0.014803063471015,1.4209875315309213,2.0041898098705047,0.008453816033477918,0.0063581399096687115
33,2015-03-19,173.42971522233455,173.8509773639673,172.66151648881646,173.04974365234375,117917300.0,-0.0045717621895622,0.0080320930366595,0.011522271890745,-0.0045717621895621,-0.0022884497316042,0.0094866185828519,0.0107225694607833,0.0078464687271236,0.0068735200067124,-0.0021909254103524,-0.4846463308836866,1.0210366330823184,0.008449268409863531,0.006811099309596866
34,2015-03-20,173.9964219067773,175.08332706439776,173.813886863184,174.57720947265625,177715100.0,0.0087880162167281,0.0077727051663576,0.0264610543453625,0.0183803991229066,0.0005166050968891,0.0084542312298276,0.0098864322239244,0.0079850395192266,0.0072715115853229,0.0033379282143521,0.5071164282085834,1.5146763674993242,0.006396179558329837,0.0068326651486569565
35,2015-03-23,174.58551785943564,175.15801303387462,174.23704528808594,174.23704528808594,71784500.0,-0.001950403618899,0.0077830059524409,0.0112388766566961,0.0122940613680458,-0.0012915956719411,0.0075553821839135,0.0099165491021796,0.0079972694420526,0.0052857171921501,-0.0019959992994967,-0.596069776850701,0.6125091650900536,0.009920068061792459,0.0068241542619486605
36,2015-03-24,174.112585767895,174.56891073329592,173.1916180726312,173.25799560546875,77805300.0,-0.0056349136418422,0.007747126677008,0.0085808859837997,0.0230142190235752,-0.0097630683037143,0.0080895230084268,0.0082425345093335,0.0080596257348408,0.0079493743180603,-0.0049082618505562,0.0838732595476738,0.6623752554823569,0.01032505488149658,0.006780596025111874
37,2015-03-25,173.46537261303482,173.69768758352507,170.67758030693514,170.71905517578125,159521700.0,-0.0147625344978126,0.0059665520614644,-0.0181315977313879,0.0105958405929523,-0.0236756018254873,0.0084538160334779,0.0098071967753229,0.008669798956309,0.0176905107252395,-0.015832078736429,1.0502677838142134,1.309840912517157,0.007866515151269534,0.005767899010677935
38,2015-03-26,170.05537123840853,171.2252389858429,169.3584133966899,170.3125762939453,153067200.0,-0.0023838203662938,0.0059113857594733,-0.0159436559081195,-0.0044213840173743,-0.024877014820324,0.0084492684098635,0.0089503692920644,0.0086739500806532,0.0109611728609577,0.0015124782808312,-0.0404615798352199,1.216696768016068,0.007878708524433273,0.00570553296084638
39,2015-03-27,170.19635140623822,170.87669876838024,170.00551130618186,170.7024688720703,118939000.0,0.00228666009633,0.0062937877341827,-0.0224450120285176,0.004016042316845,-0.019178455474574,0.0063961795583298,0.0087478307618123,0.0086925593818676,0.0051035434223934,0.0029737268845678,-0.2229622022222919,0.941355191678078,0.008278359352949306,0.0058413760496770625
40,2015-03-30,171.73129641311075,173.08371141679822,171.7147115290507,172.78501892089844,96180400.0,0.0121260636337767,0.0051173061754416,-0.0083685447758419,0.0028703318808543,-0.0133461528057795,0.0099200680617924,0.0085661562669333,0.0090395791811939,0.0079231399591086,0.0061358793056152,-0.1913468248429867,0.7586213451322729,0.006127326526760544,0.005276360541543311
41,2015-03-31,171.96370781276786,172.66066580079868,171.21698248443536,171.27505493164062,126768700.0,-0.008777383941224,0.0040190610794362,-0.0115110150752237,-0.0029301290914238,-0.0180112319644109,0.0103250548814965,0.0089972650909762,0.0091920532836138,0.008429034321078,-0.0040046408040761,0.3180304926991362,0.9934439238373268,0.004406462421127223,0.004924473987919657
42,2015-04-01,171.24186786965754,171.26675786924957,169.68202704069807,170.66937255859375,137303600.0,-0.0035425815295732,0.0036415118698082,-0.0002910621069843,-0.0184226598383721,-0.0173296332141298,0.0078665151512695,0.0079248185100054,0.0091803383355294,0.0092853849802924,-0.0033431970708211,0.0831033212457017,1.066472091747439,0.0034688830632059486,0.005431204167269375
43,2015-04-02,170.60296489926685,171.73135776912642,170.42042982765565,171.2833251953125,86900900.0,0.0035908668097081,0.0056313017966467,0.0056836250690175,-0.0102600308391018,-0.0148317930286639,0.0078787085244332,0.0080320930366594,0.0092252797690549,0.0076535642916549,0.0039879746313164,-0.3670894280994817,0.6723629688749848,0.003631045308677023,0.005856482698956717
44,2015-04-06,170.39548636758687,172.950963908092,170.26274398824668,172.43655395507812,114368200.0,0.0067103077653454,0.0059541116413573,0.0101072727380329,-0.0123377392904845,0.006042659832422,0.0082783593529493,0.0077727051663576,0.0087976928520809,0.0155896175038712,0.0119784134603668,0.3160761280953361,0.9108720707947574,0.004492497831996589,0.005721214025372761
45,2015-04-07,172.4614980599821,173.20822323643148,171.947087945549,171.9802703857422,81236300.0,-0.0026496024818185,0.0058730481324483,-0.0046683933775622,-0.013036938153404,-0.0007428767853582,0.0061273265267605,0.0077830059524408,0.0087728682418934,0.0073330230732504,-0.0027903484525719,-0.2896950376066074,0.6492158128332013,0.003942566729430792,0.006317841520790096
46,2015-04-08,172.20428539278765,173.00079052443866,171.8143252715886,172.56105041503906,89351900.0,0.0033713261331595,0.0059578206032452,0.0074803166968212,-0.0040306983784023,0.0189835206451728,0.0044064624211272,0.0077471266770079,0.0079079823091956,0.0068756260465291,0.0020717546107383,0.0999011525635706,0.7339482623887689,0.004059492482376502,0.006353904014165431
47,2015-04-09,172.39515667132295,173.55673222499155,171.90563644943578,173.3244171142578,85548900.0,0.0044139925512432,0.0058759882832145,0.0154368907776376,0.0151458286706534,0.0257416692636057,0.0034688830632059,0.0059665520614644,0.0079042386643729,0.0095260425682975,0.005390293212857,-0.0425620496038696,0.7098811877614246,0.004003573150932218,0.006338874180914048
48,2015-04-10,173.57327279212356,174.31170543599447,173.37415285413942,174.2702178955078,72722900.0,0.0054419891457712,0.0056984385194274,0.0172880131137007,0.0229716381827184,0.018550254165344,0.003631045308677,0.0059113857594732,0.0075149017285917,0.0053798784047954,0.0040152789203838,-0.149925948784847,0.608824531200992,0.006288867436852821,0.00689054916605754
49,2015-04-13,174.1291290766868,174.75970915796125,173.4321841386416,173.48196411132812,74436600.0,-0.0045334302700596,0.0056616239446555,0.0060442750782957,0.0161515478163288,0.0201675901331738,0.0044924978319965,0.0062937877341826,0.0074430832901168,0.0076522365083885,-0.0037165807282805,0.023564791833109,0.6469972489192245,0.007709561090616857,0.00690018291676865
50,2015-04-14,173.2829265980501,173.9964694196096,172.66065132320944,173.81393432617188,75099900.0,0.0019117433718239,0.0057030651945809,0.0106056209319381,0.005937227554376,0.0088075594352303,0.0039425667294307,0.0051173061754416,0.0068693177229513,0.0076853337540443,0.0030643972752925,0.0089109389735695,0.6705386231430865,0.0077151710373532315,0.006929367710566896
51,2015-04-15,174.2785640233061,175.0999592812793,174.19558892280122,174.59384155273438,99529300.0,0.0044769869286725,0.0057563550318185,0.0117112817274511,0.0191915984242725,0.0162614693328486,0.0040594924823764,0.0040190610794362,0.0068763562149845,0.0051798525677374,0.0018090436491438,0.3252920443302853,0.8866728296785995,0.007777560369901596,0.00685328197202528
52,2015-04-16,174.26188088326768,175.05009331004587,174.0627483359927,174.54397583007812,68934900.0,-0.0002856506543411,0.0065936526455981,0.0070116385218668,0.0224485292995046,0.0040258694611324,0.0040035731509322,0.0036415118698082,0.0063581399096687,0.0056567118364163,0.001618798932851,-0.3073908889141188,0.6612039924942903,0.007835272634243627,0.007241366675546908
53,2015-04-17,173.35750980416844,173.5981172194862,171.75618231527255,172.53610229492188,191113200.0,-0.0115702171409161,0.0063639431095393,-0.0100005677648204,0.0072874453488804,-0.0029725854902214,0.0062888674368528,0.0056313017966467,0.0068110993095968,0.0106756492103036,-0.0047382285900072,1.7723721946358086,1.770937093218201,0.003796988610300883,0.006667237364642517
54,2015-04-20,173.45713954843745,174.44448491317723,173.3741771160743,174.11260986328125,92189500.0,0.0090957697643404,0.005797394576333,0.0036286322695795,0.0096729073478754,-0.0026648319426091,0.0077095610906168,0.0059541116413573,0.0068326651486569,0.0061472158618688,0.0037788603948513,-0.5176183539389221,0.8895153514113667,0.0035595277830575834,0.006417436723207276
55,2015-04-21,174.79284723472975,174.9504922150478,173.60638265269577,173.9050750732422,72559800.0,-0.0011926682098221,0.0069719891741169,0.0005242206879335,0.0111298416198718,-0.0019070965335322,0.0077151710373532,0.0058730481324483,0.0068241542619486,0.0077289841126599,-0.0050789959402364,-0.2129277195342203,0.6998511076167757,0.0034597028039450375,0.006406437750205684
56,2015-04-22,174.24532765331014,174.94228541591448,173.324359960795,174.75975036621094,78264600.0,0.0049025708500909,0.006800933476978,0.0009498046093519,0.0126610863368032,0.0086303879584008,0.0077775603699015,0.0059578206032452,0.0067805960251118,0.0092579982045586,0.0029522898537877,0.0786220469185416,0.7547076656039247,0.003745208484518852,0.006340336996785456
57,2015-04-23,174.36148812213582,175.84665853711883,174.24533060310532,175.19949340820312,102585900.0,0.0025131113480008,0.0069059798093572,0.0037485666116938,0.0107602051335608,0.0259060338042142,0.0078352726342436,0.0058759882832144,0.0057678990106779,0.0091400260518021,0.0048061374968324,0.3107573538994641,1.017161405396664,0.005433831838740177,0.006347448985605979
58,2015-04-24,175.6143689483349,175.87157401630265,175.15803125022026,175.60606384277344,61327400.0,0.0023179257466201,0.0082113677398362,0.01763670949923,0.0076361417344097,0.0306077799171281,0.0037969886103008,0.0056984385194274,0.0057055329608463,0.0040633150727713,-4.729171998402558e-05,-0.4021849006539885,0.6370480271786826,0.008035094404125318,0.0063657787601402345
59,2015-04-27,176.17021507638887,176.29466502117256,174.68504488080637,174.87588500976562,79358100.0,-0.004166718952674,0.0082483202167182,0.0043742207822156,0.0080028530517953,0.0241544008681241,0.0035595277830575,0.0056616239446554,0.005841376049677,0.0092043573662332,-0.007347042552352,0.2940072463531797,0.84164704172966,0.007929289874009428,0.006772316597951875
60,2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500.0,0.0031737439383551,0.0082088723667865,0.0087406329303928,0.0092648536183265,0.0152020811727025,0.003459702803945,0.0057030651945809,0.0052763605415433,0.0102629499805584,0.003321613979292,0.0945763570448385,0.925821069531786,0.009303603811573503,0.007066773457877007
61,2015-04-29,174.54399554046685,175.30731806756097,173.9051356170558,174.70994567871094,125684900.0,-0.0041230921610265,0.008121462687191,-0.0002850300807245,0.0006647745286275,0.0198563729529,0.0037452084845188,0.0057563550318185,0.0049244739879196,0.0080257734902153,0.000950763947681,0.4469241971599118,1.3403670711481823,0.009303726518514207,0.006999606388244361
62,2015-04-30,174.1374775440112,174.52743764078912,172.2623470377464,172.9593048095703,161304900.0,-0.0100708110519995,0.0079492186542392,-0.0128689524807248,-0.0091203858690308,0.0133281434304737,0.0054338318387401,0.006593652645598,0.0054312041672693,0.0130960898896801,-0.0067657620350169,0.2834071555135105,1.6984991325597762,0.008501803094477428,0.006743994460438935
63,2015-05-01,173.73921654071185,174.87591442186115,173.63965656814003,174.8344268798828,103399700.0,0.0107830594313576,0.0072937470629176,-0.0044038187959873,0.0132328907032428,0.0205203360521232,0.0080350944041253,0.0063639431095392,0.0058564826989567,0.0070710207124737,0.0063037600892733,-0.3589797954060911,1.079396187778736,0.009234154404487552,0.006321899639186475
64,2015-05-04,175.25757748874994,175.9130477655993,175.1497250669073,175.33226013183594,70927200.0,0.0028434091867257,0.0073022013443082,0.0026063093434123,0.0069805301256281,0.0166534374735035,0.0079292898740094,0.0057973945763329,0.0057212140253727,0.0043535781613607,0.0004261307508417,-0.3140482999467117,0.7575914072305892,0.009450553011820047,0.006295658889139492
65,2015-05-05,175.09168310540448,175.44846087846096,173.1833695584712,173.3244171142578,113326200.0,-0.0115177212709198,0.0059260135213824,-0.0120851558658625,-0.0033445229354695,0.0077853186844022,0.0093036038115735,0.0069719891741168,0.00631784152079,0.0130685067788029,-0.0100933748525495,0.5977819510709572,1.1900704284255432,0.0075913634953672605,0.005699101491580132
66,2015-05-06,173.8719416972736,174.1789266667018,171.54877900859634,172.6107940673828,135060200.0,-0.0041257671152277,0.0056269939247398,-0.0120878308200637,-0.0123728609007881,0.000288225436015,0.0093037265185142,0.006800933476978,0.0063539040141654,0.0152374460259926,-0.0072533130853657,0.1917826592614946,1.3850640557847926,0.00708699051527163,0.005970790557454977
67,2015-05-07,172.5112715607244,173.72263947585762,172.1793965303919,173.2994842529297,88244900.0,0.0039819059373182,0.0056015180363889,0.0019648861692539,-0.0109040663114707,-0.0001438611779099,0.0085018030944774,0.0069059798093572,0.006338874180914,0.0089050636943233,0.0045690503876892,-0.3466254307338505,0.903716337309164,0.008066431147779263,0.005931683012392353
68,2015-05-08,174.96719142130206,175.7802941151666,174.8842163328538,175.58116149902344,155877300.0,0.0130801740078043,0.0042285548053672,0.0042620007457006,-0.0001418180502865,0.0074943236841231,0.0092341544044875,0.0082113677398361,0.0068905491660575,0.0051034961533603,0.0035090583139269,0.766417096058809,1.5311450192722516,0.005867169286510153,0.005257676155522637
69,2015-05-11,175.5396205318406,175.8051179265287,174.66843307198295,174.74310302734375,75708100.0,-0.0047844820083884,0.0053648822348785,-0.0033658904494134,-0.0007595811060009,0.0072432719457943,0.00945055301182,0.0082483202167182,0.0069001829167686,0.0065048910935723,-0.0045375368938567,-0.514309652527982,0.743198242627283,0.004994673529371172,0.005171836124611298
70,2015-05-12,173.9134587041349,174.75975644947212,173.0920509518764,174.22044372558594,119727600.0,-0.0029954973660701,0.0059886521725081,0.0051563334554362,-0.0069288224104261,0.0023360312079003,0.0075913634953672,0.0082088723667865,0.0069293677105668,0.009572386925053,0.0017651596589386,0.5814371249575674,1.1501281083764587,0.004386358619217217,0.005829257292006491
71,2015-05-13,174.6269635497374,175.24923856234108,174.0212860823308,174.25360107421875,94667900.0,0.0001903002489148,0.0060299056757599,0.0094724008195787,-0.0026154300004848,-0.0019506554718573,0.0070869905152716,0.008121462687191,0.0068532819720252,0.0070469274232517,-0.0021380574221135,-0.2093059578576702,0.9115278429452852,0.004539349118163687,0.005867355479681391
72,2015-05-14,175.26583815484017,176.1619157026827,174.99203562687012,176.07064819335938,95934000.0,0.0103736091209661,0.0054696442938814,0.0158641040032266,0.0178289901724807,0.0087086043034498,0.0080664311477792,0.0079492186542392,0.0072413666755469,0.0066443787639597,0.0045919390052965,0.0133741215343321,0.9118660208811749,0.0017686638117885816,0.00563365041613184
73,2015-05-15,176.26148986816406,176.40253736481634,175.7802622947641,176.26148986816406,76510100.0,0.0010833056247335,0.0055084884210711,0.0038672356201558,0.0081292363658566,0.0213621270690994,0.0058671692865101,0.0072937470629176,0.0066672373646425,0.0035304085453814,0.0,-0.2024714908166031,0.7691305518743248,0.002401413130791077,0.005681171089623184
74,2015-05-18,176.0955698911435,177.0580124734228,176.02919235784495,176.80911254882812,74549700.0,0.0031020601321818,0.0053688021580962,0.011753777760726,0.0083878873113127,0.0153684174369408,0.0049946735293711,0.0073022013443082,0.0064174367232072,0.0058188183897689,0.0040520193558856,-0.0256227609165325,0.7561273950469652,0.005147353494662406,0.005788330043958616
75,2015-05-19,176.92528021508664,177.19908280806544,176.46894256012197,176.75103759765625,72114600.0,-0.0003285152564286,0.0054802847002345,0.0144207598703675,0.0195770933258039,0.0162325703903343,0.0043863586192172,0.0059260135213824,0.0064064377502056,0.0041308965303248,-0.0009848373122177,-0.0326641153485527,0.7315943376931991,0.007421380783287827,0.005810698844424081
76,2015-05-20,176.85055102371675,177.3732660782015,176.31125108448646,176.6265411376953,76857500.0,-0.0007046087392258,0.0060331195389404,0.0135258508822269,0.0229982517018058,0.0106253908010176,0.0045393491181636,0.0056269939247398,0.0063403369967854,0.0060127712793012,-0.0012666620755475,0.0657689288992797,0.7802674243946678,0.007429454111618189,0.006302439885491843
77,2015-05-21,176.48550322428738,177.34838570588087,176.31955308609574,177.14096069335938,64764600.0,0.0029082372777307,0.0058491232836745,0.0060604790389915,0.0219245830422183,0.0110205167307475,0.0017686638117885,0.0056015180363889,0.0063474489856059,0.0058079882583797,0.00371394509519,-0.1573418339134111,0.6703686827983979,0.007537221414601289,0.006336951179918307
78,2015-05-22,176.75930935079924,177.17415941398292,176.65145694332057,176.71783447265625,57433500.0,-0.0023914986890117,0.0060138650716136,0.0025856747252463,0.0064529103454023,0.0063110922951157,0.002401413130791,0.0042285548053672,0.0063657787601402,0.002957836554653,-0.0002346404174994,-0.1131960978682798,0.5956860252827015,0.00776886916155213,0.00643361507208923
