Price,Open,High,Low,Close,Volume,log_return,future_vol_5,future_vol_10,future_vol_20
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2015-04-08,172.20428539278765,173.00079052443866,171.81432527158861,172.56105041503906,89351900,0.0033713261331595854,0.004059492482376537,0.0059578206032452384,0.006353904014165469
2015-04-09,172.39515667132295,173.55673222499155,171.90563644943578,173.3244171142578,85548900,0.0044139925512432145,0.004003573150932264,0.005875988283214519,0.006338874180914087
2015-04-10,173.57327279212356,174.31170543599447,173.37415285413942,174.2702178955078,72722900,0.005441989145771239,0.00628886743685284,0.0056984385194274725,0.0068905491660575776
2015-04-13,174.1291290766868,174.75970915796123,173.4321841386416,173.48196411132812,74436600,-0.004533430270059656,0.007709561090616886,0.005661623944655503,0.00690018291676869
2015-04-14,173.2829265980501,173.9964694196096,172.66065132320944,173.81393432617188,75099900,0.0019117433718239113,0.00771517103735326,0.005703065194580926,0.006929367710566936
2015-04-15,174.2785640233061,175.0999592812793,174.19558892280122,174.59384155273438,99529300,0.004476986928672561,0.007777560369901625,0.005756355031818582,0.006853281972025319
2015-04-16,174.26188088326768,175.05009331004587,174.0627483359927,174.54397583007812,68934900,-0.00028565065434118576,0.007835272634243657,0.006593652645598132,0.007241366675546945
2015-04-17,173.35750980416844,173.5981172194862,171.75618231527255,172.53610229492188,191113200,-0.01157021714091611,0.003796988610300896,0.0063639431095393155,0.006667237364642554
2015-04-20,173.45713954843745,174.44448491317723,173.3741771160743,174.11260986328125,92189500,0.00909576976434046,0.003559527783057606,0.005797394576333022,0.006417436723207311
2015-04-21,174.79284723472975,174.9504922150478,173.60638265269577,173.9050750732422,72559800,-0.0011926682098221052,0.0034597028039450575,0.006971989174116909,0.0064064377502057205
2015-04-22,174.24532765331014,174.94228541591448,173.324359960795,174.75975036621094,78264600,0.004902570850090963,0.003745208484518888,0.0068009334769780485,0.00634033699678549
2015-04-23,174.36148812213582,175.84665853711883,174.24533060310532,175.19949340820312,102585900,0.0025131113480008657,0.005433831838740232,0.006905979809357299,0.006347448985606013
2015-04-24,175.6143689483349,175.87157401630265,175.15803125022026,175.60606384277344,61327400,0.002317925746620114,0.008035094404125389,0.00821136773983623,0.006365778760140269
2015-04-27,176.17021507638887,176.29466502117256,174.68504488080637,174.87588500976562,79358100,-0.004166718952674011,0.007929289874009501,0.008248320216718258,0.006772316597951916
2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500,0.0031737439383551684,0.009303603811573564,0.008208872366786586,0.007066773457877048
2015-04-29,174.54399554046685,175.30731806756097,173.9051356170558,174.70994567871094,125684900,-0.004123092161026545,0.00930372651851427,0.008121462687191055,0.006999606388244402
2015-04-30,174.1374775440112,174.52743764078912,172.2623470377464,172.9593048095703,161304900,-0.010070811051999593,0.008501803094477468,0.007949218654239233,0.006743994460438973
2015-05-01,173.73921654071185,174.87591442186115,173.63965656814005,174.8344268798828,103399700,0.010783059431357694,0.009234154404487578,0.0072937470629176404,0.006321899639186508
2015-05-04,175.25757748874994,175.9130477655993,175.1497250669073,175.33226013183594,70927200,0.0028434091867257593,0.00945055301182008,0.007302201344308298,0.006295658889139524
2015-05-05,175.09168310540448,175.44846087846096,173.1833695584712,173.3244171142578,113326200,-0.011517721270919802,0.007591363495367305,0.005926013521382499,0.00569910149158017
2015-05-06,173.8719416972736,174.1789266667018,171.54877900859634,172.6107940673828,135060200,-0.004125767115227757,0.007086990515271663,0.005626993924739872,0.005970790557455014
2015-05-07,172.5112715607244,173.72263947585762,172.1793965303919,173.2994842529297,88244900,0.003981905937318234,0.008066431147779293,0.0056015180363889455,0.005931683012392388
2015-05-08,174.96719142130206,175.7802941151666,174.8842163328538,175.58116149902344,155877300,0.013080174007804347,0.005867169286510172,0.0042285548053672874,0.00525767615552267
2015-05-11,175.5396205318406,175.8051179265287,174.66843307198297,174.74310302734375,75708100,-0.004784482008388488,0.0049946735293711604,0.0053648822348785225,0.005171836124611327
2015-05-12,173.9134587041349,174.75975644947212,173.0920509518764,174.22044372558594,119727600,-0.002995497366070112,0.004386358619217209,0.005988652172508162,0.005829257292006525
2015-05-13,174.6269635497374,175.24923856234108,174.0212860823308,174.25360107421875,94667900,0.00019030024891486516,0.004539349118163701,0.006029905675759966,0.005867355479681426
2015-05-14,175.26583815484017,176.1619157026827,174.99203562687012,176.07064819335938,95934000,0.010373609120966111,0.0017686638117886014,0.005469644293881448,0.0056336504161318786
2015-05-15,176.26148986816406,176.40253736481634,175.7802622947641,176.26148986816406,76510100,0.0010833056247335428,0.0024014131307910935,0.005508488421071124,0.005681171089623224
2015-05-18,176.0955698911435,177.0580124734228,176.02919235784495,176.80911254882812,74549700,0.0031020601321818156,0.005147353494662438,0.0053688021580962225,0.005788330043958656
2015-05-19,176.92528021508664,177.19908280806544,176.46894256012197,176.75103759765625,72114600,-0.00032851525642866415,0.007421380783287881,0.005480284700234571,0.005810698844424122
2015-05-20,176.85055102371675,177.3732660782015,176.31125108448646,176.6265411376953,76857500,-0.000704608739225866,0.0074294541116182436,0.006033119538940432,0.006302439885491884
2015-05-21,176.48550322428738,177.34838570588087,176.31955308609574,177.14096069335938,64764600,0.0029082372777307296,0.00753722141460134,0.0058491232836745165,0.006336951179918348
2015-05-22,176.75930935079924,177.17415941398292,176.65145694332057,176.71783447265625,57433500,-0.0023914986890117202,0.0077688691615521895,0.006013865071613633,0.006433615072089271
2015-05-26,176.228282326917,176.65143744720314,174.40294478240588,174.8177947998047,124308600,-0.010810046079868496,0.0057563567253009875,0.0051955249202962185,0.005910837743383357
2015-05-27,175.2741711023209,176.70954893500715,174.86761343770593,176.47723388671875,93214000,0.009447622622078156,0.003519345713773791,0.005778514861439601,0.005769333110640731
2015-05-28,176.17016536698577,176.38588276381523,175.58937802151053,176.2780303955078,74974600,-0.0011294148241344695,0.004965015206159393,0.005915101870896102,0.005800050019004609
2015-05-29,176.21167855992059,176.25315342904204,174.9173486699629,175.18284606933594,124919600,-0.006232203606643851,0.004431419830423626,0.00608973997650475,0.005633775970051283
2015-06-01,175.84664258087983,176.17851755936138,174.75143236349666,175.53965759277344,93338800,0.0020347234227329537,0.004405690259105287,0.006121598627353625,0.007319028764254369
2015-06-02,175.08336818147808,176.05411605389597,174.46109293042386,175.36546325683594,91531000,-0.0009928287727718676,0.00451461240451654,0.0064699657910631475,0.007356740925766324
2015-06-03,175.8964556652323,176.45235332192888,175.3405580085357,175.830078125,87820900,0.0026459056820192723,0.00791982363184651,0.006421846764149932,0.007591993267341291
2015-06-04,175.1247685850004,175.78022595277886,174.02955861123456,174.3448486328125,151882800,-0.00848283691908824,0.006770929191195976,0.006620717371840234,0.007375008482635845
2015-06-05,174.1955130192715,174.71822807219536,173.39070300390694,174.04617309570312,121704700,-0.0017145999273997098,0.007895535072676848,0.006810697179867932,0.007389747206953211
2015-06-08,173.9383617105217,174.0877143403882,172.90123638724768,172.9759063720703,89063300,-0.006168311357807325,0.007552977372565602,0.006417992556205656,0.007410027786721973
2015-06-09,172.9510040283203,173.49031675404825,172.32043643447227,172.9510040283203,105034700,-0.0001439745972014341,0.007822455475703934,0.006390394357742446,0.008334728053694377
2015-06-10,173.71435575987715,175.4069515395513,173.65628331951808,175.02528381347656,134551300,0.011922101745518263,0.005464379121057813,0.00601730404726524,0.007819022292685543
2015-06-11,175.46499965066585,175.97111729320704,175.23268460099652,175.58946228027344,73876400,0.00321822718533522,0.007260099687449759,0.00600248474625694,0.008354170394052058
2015-06-12,174.76796945409845,175.4649142639513,173.97145205697055,174.24525451660156,135382400,-0.007684854101260549,0.006373186766037785,0.0054257332993382845,0.00857771771547123
2015-06-15,173.1086665631017,173.78072176679095,172.4034162583637,173.49862670898438,124384200,-0.00429413137206829,0.005474938458554777,0.008695150693580456,0.00855739577132528
2015-06-16,173.34926288666625,174.52744835364663,173.17503292818068,174.44447326660156,85308200,0.005436802095081127,0.00548935658889437,0.008468783519526029,0.008483277506443206
2015-06-17,174.7264862060547,175.3321762043976,173.70595894807167,174.7264862060547,126708600,0.0016153290708948158,0.0071181270816405694,0.008964795689416676,0.008652361957173726
2015-06-18,175.32397960472704,177.00827030886364,174.75978944147187,176.54364013671875,165867900,0.010346283411075123,0.004815036872743242,0.008041919837956721,0.00834725625913405
2015-06-19,176.30179312772805,176.37682630299184,175.38467857961558,175.75985717773438,130478700,-0.00444948323285677,0.00459953470494265,0.00800624748119061,0.008276103864659712
2015-06-22,176.67703289958004,177.24396738249402,176.45192057404458,176.6603546142578,70696000,0.005110373163445025,0.008940944248217229,0.008127423411990697,0.008254034400095334
2015-06-23,176.8687332929665,177.1188566072924,176.39351044536755,176.7853546142578,68476800,0.0007073222390185494,0.00922529764818411,0.009334643965167172,0.00826119829539056
2015-06-24,176.51862399503057,176.89380272943305,175.47645377624346,175.50146484375,92307300,-0.007288921321132868,0.011015539484462466,0.00937896637610112,0.008194450975302102
2015-06-25,176.00167167480106,176.12672698393885,174.89280128717357,174.96783447265625,97107400,-0.0030452355428440742,0.011048205750875556,0.010534042497422607,0.008495886058077148
2015-06-26,175.3263076494394,175.56809817200963,174.384194782506,174.93446350097656,104174800,-0.00019074451339200853,0.010976324409065215,0.01121578376305316,0.008580296376922533
2015-06-29,173.45875114834269,174.9427999864751,171.19098855307968,171.26602172851562,202621300,-0.02119337919800675,0.004602563295930145,0.00841824969520089,0.007579377324232488
2015-06-30,172.8001770178951,172.85021188107152,171.14938274364292,171.62461853027344,182925100,0.002091611087550917,0.009874256865074994,0.008466989287442207,0.007691414733094559
2015-07-01,173.1919998852783,173.44212326454112,172.2165301557765,173.000244140625,135979900,0.007983364321839386,0.008746603520003064,0.008467662535352229,0.007524056612929108
2015-07-02,173.47541370625456,173.6421583216005,172.4248984581577,172.84176635742188,104373700,-0.0009164750925856475,0.011106575277187903,0.008411699294807116,0.007532462723560311
2015-07-06,171.55783748282298,173.12525230369525,171.35773628956693,172.34988403320312,117975400,-0.002849910515413792,0.011863978970098497,0.008241043518207784,0.007546720532101811
2015-07-07,172.55003385811443,173.55884744416352,170.17388081547682,173.4337921142578,173820200,0.006269304805278797,0.01175868138852085,0.008395875512518837,0.007452920401244361
2015-07-08,172.09976241238823,172.3832295642684,170.29055704167047,170.5240020751953,164020100,-0.01691986346121907,0.005647207886120216,0.005525042528092937,0.006267400099705869
2015-07-09,172.61663716190128,172.87510592034906,170.7240662449723,170.8324432373047,144113100,0.0018071505623343629,0.005197360532941093,0.006207721682024506,0.0066190743140110515
2015-07-10,172.82515438619453,173.40043434338125,170.87421492236402,172.9835662841797,129456900,0.012513385396038974,0.004757069794955608,0.0063513323471284504,0.006040320036711959
2015-07-13,174.24246353034553,175.00115350121004,174.2007741926102,174.8927764892578,106069400,0.010976482958251505,0.0034659083519983478,0.005341309160161186,0.00619436137201411
2015-07-14,174.85114022385267,175.96001079082825,174.79277258894697,175.65151977539062,81709600,0.004328950601163938,0.0043449154210535,0.006694981709330647,0.006442376077646641
2015-07-15,175.6931533625977,176.15171062773106,175.11787358650312,175.59310913085938,97914100,-0.00033259238868117106,0.004504650684941516,0.0071053106144690695,0.006453285474308791
2015-07-16,176.6436231738465,177.00213623046875,176.4018453575481,177.00213623046875,106683300,0.00799236302025509,0.0028113805065768448,0.006546510589523378,0.00614396053512932
2015-07-17,176.99384029452227,177.2106198337727,176.58531772618835,177.15225219726562,89030000,0.0008477431351542159,0.004151127936101749,0.006527107211632915,0.00621607129785336
2015-07-20,177.37731254025718,177.73581287041966,176.92710075231818,177.24391174316406,70446800,0.0005172716709068069,0.0031815706306194333,0.0065469441026784645,0.006370057419396194
2015-07-21,177.11057464556754,177.36904355357132,176.24349459620916,176.54364013671875,77965000,-0.003958717695105383,0.008666972050902881,0.006487826157315965,0.006343924836848988
2015-07-22,175.8599302436575,176.56027815967443,175.82658640089568,176.22677612304688,88667900,-0.0017964323780088908,0.009605306473409854,0.0066272862634196876,0.006558983504766664
2015-07-23,176.36019849648346,176.4602427588005,174.87614923703148,175.23464965820312,90509100,-0.005645735362948136,0.009178742439535034,0.006889349703441843,0.007935341827353653
2015-07-24,175.3346636099752,175.3930185080703,173.08357920770112,173.4170684814453,117755000,-0.010426437318521517,0.007139530807273169,0.006053399097991424,0.01010794928472613
2015-07-27,172.53330165520254,173.04188104088917,171.9663546525979,172.40823364257812,132361100,-0.005834377614329357,0.0064869431832296496,0.0068289057753333614,0.013576833984152834
2015-07-28,173.24196436651047,174.66765824861352,172.41657402795545,174.5259246826172,123544800,0.012208180087309959,0.004018486881153405,0.00653741423535528,0.013087764616116757
2015-07-29,174.65099030361242,175.95161625375798,174.5092567292299,175.7265167236328,105791300,0.006855608134788011,0.002560140291833577,0.006076360561576016,0.016096115167318882
2015-07-30,175.21795021419427,175.9349636396938,174.6009810316665,175.76821899414062,91304400,0.00023728532160422925,0.004128898801976328,0.00606410199765749,0.017298001962148767
2015-07-31,176.26850059816078,176.29351166566732,175.21799759747296,175.50146484375,103266900,-0.0015188000214201953,0.004112344780462854,0.006234612670849677,0.01730775503444223
2015-08-03,175.46816045652577,175.52651538656337,173.9590869540209,174.9095458984375,113965700,-0.003378429844780294,0.007745145263982936,0.006417467104350072,0.01734927662783679
2015-08-04,174.8344463902207,175.293003760113,174.08408903716236,174.56765747070312,81820800,-0.0019565713214234363,0.0089264348590677,0.006462463870177347,0.018388328312026306
2015-08-05,175.45977068172783,176.17678428147403,174.85947963441458,175.14295959472656,85786800,0.0032901640094887014,0.008740911033310456,0.006846373703440786,0.019044905646845276
2015-08-06,175.32632990270608,175.43471964877418,173.12526747125386,173.70889282226562,116030800,-0.008221684022169485,0.0078287082803448,0.00919807137968127,0.019036033180663995
2015-08-07,173.55047160996344,173.7005379686232,172.4749451523665,173.37538146972656,117858000,-0.0019217894896859018,0.007829417600264265,0.012859053476408474,0.019222499868411434
2015-08-10,174.48422711234036,175.64311936484467,174.48422711234036,175.55975341796875,80270700,0.012520381382863316,0.005687675356071792,0.016053478447288945,0.019956138537813656
2015-08-11,174.22577025574114,174.64263815361645,173.21694434529155,173.97564697265625,126081400,-0.00906413078145278,0.003457728170415801,0.01604904920130302,0.020047916125255832
2015-08-12,172.6750373934088,174.36752020008473,171.21599961373644,174.18409729003906,172123700,0.0011974408054080024,0.005374897694810759,0.022091827838972605,0.02012159739581626
2015-08-13,174.02565530078417,174.70932470561127,173.42536455764736,173.96730041503906,89383300,-0.0012454173928424248,0.010696110697160045,0.024244923480951835,0.020192976357718016
2015-08-14,173.77557948836994,174.67601584894675,173.63384590223302,174.60098266601562,72786500,0.003635918583737467,0.014436758376330901,0.024135778454357354,0.02013377776574443
2015-08-17,174.0090013897043,175.576416015625,173.55044416331853,175.576416015625,79072600,0.0055710955428082305,0.016389788790090787,0.023858485141549347,0.020349923844446387
2015-08-18,175.30128558356714,175.65145309465998,174.83439556877664,175.06784057617188,71692700,-0.0029008077931836616,0.014256802308514756,0.02496839156678321,0.02051453102734368
2015-08-19,174.32586652045595,175.09290215490807,172.87517394473667,173.68389892578125,172946000,-0.007936585015050962,0.030990468134005526,0.02648895210933403,0.020472972231084602
2015-08-20,172.17478180084714,173.6588305616013,169.99873077406508,170.05709838867188,194327900,-0.021102720690702972,0.03475876214531245,0.026037875395445165,0.020272169861829576
2015-08-21,168.1895379121759,170.0320998308811,164.67951693145798,164.93797302246094,346588500,-0.030564771383589484,0.03160896511731389,0.024733770400874107,0.019154091268134353
2015-08-24,156.31719117881585,164.6462069534633,152.07346461980424,157.9929962158203,507244300,-0.043018777852055205,0.021598770147515767,0.021538810027841172,0.01662463794756911
2015-08-25,162.937051181498,162.953729466756,155.8419610598146,156.13377380371094,369833100,-0.011837540128166572,0.026868556421188926,0.021678017705275582,0.016350642756052212
2015-08-26,160.14401536953736,162.4034328471312,157.05084915471605,162.12831115722656,339257000,0.037674901743006396,0.021965014869981436,0.01822517023959104,0.014042551468340353
2015-08-27,164.26267427664732,166.26363563658603,162.75361411543824,166.13858032226562,274143900,0.024434195394262347,0.017797869682472288,0.016335667855406657,0.012798305005661976
2015-08-28,165.49659854882236,166.61380175279606,165.0130301347587,166.14691162109375,160414400,5.0145426338875724e-05,0.018286019549298788,0.016345084811524857,0.013870735533732277
2015-08-31,165.1714418279935,166.02185612224434,164.2543271261738,164.80459594726562,163298800,-0.00811190161589951,0.02302543838689182,0.016729023321500662,0.013826791340371375
2015-09-01,161.0111258010714,162.38679812081975,159.01849685471262,159.88558959960938,256000400,-0.030302010665565784,0.018269900128085218,0.012877085831165952,0.012882570018928834
2015-09-02,162.2616905798971,162.96203846399754,160.4274739883416,162.92034912109375,160269300,0.018802931226380184,0.016270181971438355,0.011927028356334645,0.012140823645077792
2015-09-03,163.62902429870644,165.12141887676555,162.54517766608922,163.03707885742188,152087800,0.0007162269136926891,0.016375063205116627,0.013320252326919087,0.012621056132501965
2015-09-04,160.78596281128029,161.62803143495745,159.7521257835405,160.56918334960938,207081000,-0.015252753988136981,0.014134521370980795,0.012156655114716888,0.012655571473737186
2015-09-08,163.362203403593,164.7545407372646,162.72022324123685,164.60446166992188,116025700,0.024820495408815722,0.009923944072202108,0.010171821565346897,0.011467427706495231
